mapId;cellId;gfxId;movement;active
804;257;7533;4;1
8054;267;542;1;1
8075;314;7551;4;1
8075;445;7551;4;1
8079;210;7551;4;1
8079;242;7551;4;1
8079;300;7551;4;1
8079;326;7551;4;1
8087;235;7551;4;1
8091;181;7551;4;1
8091;252;7551;4;1
8115;61;7550;4;1
8115;75;7550;4;1
8115;76;7550;1;1
8115;89;7550;4;1
8115;90;7550;4;1
8115;103;7550;4;1
8115;104;7550;1;1
8115;117;7550;1;1
8115;118;7550;4;1
8115;127;7550;4;1
8115;129;7550;4;1
8115;132;7550;4;1
8115;141;7550;4;1
8115;142;7550;4;1
8115;143;7550;4;1
8115;144;7550;4;1
8115;155;7550;4;1
8115;156;7550;4;1
8115;157;7550;4;1
8115;158;7550;4;1
8115;159;7550;1;1
8115;170;7550;4;1
8115;171;7550;4;1
8115;172;7550;4;1
8115;173;7550;1;1
8115;185;7550;4;1
8115;186;7550;4;1
8115;188;7550;1;1
8115;200;7550;4;1
8115;201;7550;4;1
8115;202;7550;1;1
8115;215;7550;4;1
8115;216;7550;4;1
8115;217;7550;0;1
8115;230;7550;4;1
8115;368;7550;4;1
8115;382;7550;4;1
8115;383;7550;4;1
8115;396;7550;4;1
8115;397;7550;4;1
8115;398;7550;4;1
8115;410;7550;4;1
8115;411;7550;4;1
8115;412;7550;4;1
8115;413;7550;4;1
8115;420;7550;4;1
8115;424;7550;4;1
8115;425;7550;4;1
8115;426;7550;4;1
8115;427;7550;4;1
8115;428;7550;4;1
8115;434;7550;4;1
8115;439;7550;4;1
8115;441;7550;4;1
8115;442;7550;4;1
8115;448;7550;4;1
8115;449;7550;4;1
8115;456;7550;4;1
8115;462;7550;4;1
8115;463;7550;4;1
8115;476;7550;4;1
8115;477;7550;4;1
8115;478;7550;4;1
8116;11;7550;0;1
8116;12;7550;0;1
8116;13;7550;0;1
8116;14;7550;0;1
8116;25;7550;4;1
8116;26;7550;4;1
8116;27;7550;4;1
8116;28;7550;4;1
8116;36;7550;4;1
8116;39;7550;4;1
8116;40;7550;4;1
8116;41;7550;4;1
8116;42;7550;4;1
8116;43;7550;0;1
8116;50;7550;4;1
8116;51;7550;4;1
8116;53;7550;4;1
8116;54;7550;4;1
8116;55;7550;4;1
8116;56;7550;4;1
8116;57;7550;4;1
8116;64;7550;4;1
8116;65;7550;4;1
8116;66;7550;4;1
8116;68;7550;4;1
8116;69;7550;4;1
8116;70;7550;4;1
8116;71;7550;4;1
8116;78;7550;4;1
8116;80;7550;4;1
8116;81;7550;4;1
8116;83;7550;4;1
8116;84;7550;4;1
8116;85;7550;4;1
8116;92;7550;4;1
8116;93;7550;4;1
8116;94;7550;4;1
8116;95;7550;4;1
8116;96;7550;4;1
8116;98;7550;4;1
8116;99;7550;4;1
8116;106;7550;4;1
8116;107;7550;4;1
8116;108;7550;4;1
8116;109;7550;4;1
8116;110;7550;4;1
8116;111;7550;4;1
8116;113;7550;4;1
8116;120;7550;4;1
8116;121;7550;4;1
8116;122;7550;4;1
8116;123;7550;4;1
8116;124;7550;4;1
8116;125;7550;4;1
8116;126;7550;4;1
8116;135;7550;4;1
8116;136;7550;4;1
8116;137;7550;4;1
8116;138;7550;4;1
8116;139;7550;4;1
8116;140;7550;4;1
8116;141;7550;4;1
8116;150;7550;4;1
8116;151;7550;4;1
8116;152;7550;4;1
8116;153;7550;4;1
8116;154;7550;4;1
8116;155;7550;4;1
8116;165;7550;4;1
8116;166;7550;4;1
8116;167;7550;4;1
8116;168;7550;4;1
8116;169;7550;4;1
8116;180;7550;4;1
8116;181;7550;4;1
8116;182;7550;4;1
8116;183;7550;4;1
8116;195;7550;4;1
8116;196;7550;4;1
8116;197;7550;4;1
8116;210;7550;4;1
8116;211;7550;4;1
8116;225;7550;4;1
8117;331;7550;4;1
8117;345;7550;4;1
8117;346;7550;4;1
8117;359;7550;4;1
8117;360;7550;4;1
8117;361;7550;4;1
8117;373;7550;4;1
8117;374;7550;4;1
8117;375;7550;4;1
8117;376;7550;4;1
8117;387;7550;4;1
8117;388;7550;4;1
8117;389;7550;4;1
8117;390;7550;4;1
8117;391;7550;0;1
8117;401;7550;4;1
8117;402;7550;4;1
8117;403;7550;4;1
8117;404;7550;4;1
8117;405;7550;4;1
8117;415;7550;4;1
8117;416;7550;4;1
8117;417;7550;4;1
8117;418;7550;4;1
8117;419;7550;4;1
8117;420;7550;0;1
8117;429;7550;4;1
8117;430;7550;4;1
8117;431;7550;4;1
8117;432;7550;4;1
8117;433;7550;4;1
8117;434;7550;4;1
8117;444;7550;4;1
8117;445;7550;4;1
8117;446;7550;4;1
8117;447;7550;4;1
8117;448;7550;4;1
8117;449;7550;0;1
8117;460;7550;4;1
8117;462;7550;4;1
8121;141;7550;4;1
8121;155;7550;4;1
8121;156;7550;4;1
8121;169;7550;4;1
8121;170;7550;4;1
8121;171;7550;4;1
8121;183;7550;4;1
8121;184;7550;4;1
8121;185;7550;4;1
8121;186;7550;4;1
8121;197;7550;4;1
8121;198;7550;4;1
8121;199;7550;4;1
8121;200;7550;4;1
8121;211;7550;4;1
8121;212;7550;4;1
8121;213;7550;4;1
8121;214;7550;4;1
8121;225;7550;4;1
8121;226;7550;4;1
8121;227;7550;4;1
8121;228;7550;4;1
8121;240;7550;4;1
8121;241;7550;4;1
8121;242;7550;4;1
8121;255;7550;4;1
8121;256;7550;4;1
8121;270;7550;4;1
8122;40;7550;4;1
8122;54;7550;4;1
8122;55;7550;4;1
8122;68;7550;4;1
8122;69;7550;4;1
8122;73;7550;4;1
8122;82;7550;4;1
8122;83;7550;4;1
8122;87;7550;0;1
8122;88;7550;4;1
8122;96;7550;4;1
8122;97;7550;4;1
8122;102;7550;4;1
8122;103;7550;4;1
8122;110;7550;4;1
8122;111;7550;4;1
8122;116;7550;0;1
8122;117;7550;4;1
8122;124;7550;4;1
8122;125;7550;4;1
8122;131;7550;4;1
8122;139;7550;4;1
8122;145;7550;0;1
8122;146;7550;4;1
8122;160;7550;4;1
8122;161;7550;4;1
8122;174;7550;0;1
8122;175;7550;4;1
8122;189;7550;4;1
8122;203;7550;0;1
8122;307;7550;4;1
8122;321;7550;4;1
8122;322;7550;4;1
8122;335;7550;4;1
8122;336;7550;4;1
8122;337;7550;4;1
8122;350;7550;4;1
8122;351;7550;4;1
8122;363;7550;4;1
8122;365;7550;4;1
8122;377;7550;0;1
8122;378;7550;4;1
8122;392;7550;4;1
8122;393;7550;4;1
8122;406;7550;0;1
8122;407;7550;4;1
8122;408;7550;4;1
8122;421;7550;4;1
8122;422;7550;4;1
8122;423;7550;4;1
8122;435;7550;0;1
8122;436;7550;4;1
8122;437;7550;4;1
8122;450;7550;4;1
8122;451;7550;4;1
8122;464;7550;0;1
8122;465;7550;0;1
8123;127;7550;4;1
8123;141;7550;4;1
8123;142;7550;4;1
8123;155;7550;4;1
8123;156;7550;4;1
8123;157;7550;4;1
8123;169;7550;4;1
8123;170;7550;4;1
8123;171;7550;4;1
8123;172;7550;4;1
8123;183;7550;4;1
8123;184;7550;4;1
8123;185;7550;4;1
8123;186;7550;4;1
8123;197;7550;4;1
8123;198;7550;4;1
8123;199;7550;4;1
8123;200;7550;4;1
8123;212;7550;4;1
8123;213;7550;4;1
8123;214;7550;4;1
8123;227;7550;4;1
8123;228;7550;4;1
8123;242;7550;4;1
8123;333;7550;4;1
8123;347;7550;4;1
8123;362;7550;4;1
8123;376;7550;4;1
8123;390;7550;4;1
8123;391;7550;4;1
8123;404;7550;4;1
8123;405;7550;4;1
8123;419;7550;4;1
8123;420;7550;4;1
8123;434;7550;4;1
8123;449;7550;4;1
8124;80;7550;4;1
8124;94;7550;4;1
8124;95;7550;4;1
8124;109;7550;4;1
8124;123;7550;4;1
8124;124;7550;4;1
8124;137;7550;4;1
8124;138;7550;4;1
8124;151;7550;4;1
8124;152;7550;4;1
8124;153;7550;4;1
8124;165;7550;4;1
8124;166;7550;4;1
8124;167;7550;4;1
8124;179;7550;4;1
8124;180;7550;4;1
8124;181;7550;4;1
8124;182;7550;4;1
8124;193;7550;4;1
8124;194;7550;4;1
8124;195;7550;4;1
8124;196;7550;4;1
8124;197;7550;4;1
8124;207;7550;4;1
8124;208;7550;4;1
8124;209;7550;4;1
8124;210;7550;4;1
8124;211;7550;4;1
8124;221;7550;4;1
8124;222;7550;4;1
8124;223;7550;4;1
8124;224;7550;4;1
8124;225;7550;4;1
8124;236;7550;4;1
8124;237;7550;4;1
8124;238;7550;4;1
8124;239;7550;4;1
8124;240;7550;4;1
8124;251;7550;4;1
8124;252;7550;4;1
8124;253;7550;4;1
8124;254;7550;4;1
8124;266;7550;4;1
8124;267;7550;4;1
8124;268;7550;4;1
8124;281;7550;4;1
8130;107;7550;4;1
8130;121;7550;4;1
8130;122;7550;4;1
8130;135;7550;4;1
8130;136;7550;4;1
8130;137;7550;4;1
8130;148;7550;4;1
8130;149;7550;4;1
8130;150;7550;4;1
8130;151;7550;4;1
8130;162;7550;4;1
8130;163;7550;4;1
8130;164;7550;4;1
8130;165;7550;4;1
8130;166;7550;4;1
8130;176;7550;4;1
8130;177;7550;4;1
8130;178;7550;4;1
8130;179;7550;4;1
8130;180;7550;4;1
8130;181;7550;4;1
8130;191;7550;4;1
8130;192;7550;4;1
8130;193;7550;4;1
8130;194;7550;4;1
8130;195;7550;4;1
8130;196;7550;4;1
8130;205;7550;4;1
8130;206;7550;4;1
8130;207;7550;4;1
8130;208;7550;4;1
8130;209;7550;4;1
8130;210;7550;4;1
8130;219;7550;4;1
8130;220;7550;4;1
8130;221;7550;4;1
8130;222;7550;4;1
8130;223;7550;4;1
8130;224;7550;4;1
8130;233;7550;4;1
8130;234;7550;4;1
8130;235;7550;4;1
8130;236;7550;4;1
8130;237;7550;4;1
8130;238;7550;4;1
8130;248;7550;4;1
8130;249;7550;4;1
8130;250;7550;4;1
8130;251;7550;4;1
8130;263;7550;4;1
8130;264;7550;4;1
8130;265;7550;4;1
8130;278;7550;4;1
8130;279;7550;4;1
8130;290;7550;0;1
8130;293;7550;4;1
8130;305;7550;4;1
8130;319;7550;0;1
8130;320;7550;4;1
8130;334;7550;4;1
8130;335;7550;4;1
8130;347;7550;4;1
8130;348;7550;0;1
8130;349;7550;4;1
8130;350;7550;4;1
8130;361;7550;4;1
8130;362;7550;4;1
8130;363;7550;4;1
8130;364;7550;4;1
8130;365;7550;4;1
8130;375;7550;4;1
8130;376;7550;4;1
8130;377;7550;0;1
8130;378;7550;4;1
8130;379;7550;4;1
8130;380;7550;4;1
8130;389;7550;4;1
8130;390;7550;4;1
8130;391;7550;4;1
8130;392;7550;4;1
8130;393;7550;4;1
8130;394;7550;4;1
8130;395;7550;4;1
8130;403;7550;4;1
8130;404;7550;4;1
8130;405;7550;4;1
8130;406;7550;0;1
8130;407;7550;4;1
8130;408;7550;4;1
8130;409;7550;4;1
8130;410;7550;4;1
8130;418;7550;4;1
8130;419;7550;4;1
8130;420;7550;4;1
8130;421;7550;4;1
8130;422;7550;4;1
8130;423;7550;4;1
8130;424;7550;4;1
8130;433;7550;4;1
8130;435;7550;0;1
8130;436;7550;4;1
8130;437;7550;4;1
8130;438;7550;4;1
8130;447;7550;4;1
8130;449;7550;4;1
8130;450;7550;4;1
8130;451;7550;1;1
8130;452;7550;4;1
8130;461;7550;4;1
8130;462;7550;4;1
8130;463;7550;4;1
8130;476;7550;0;1
8130;478;7550;0;1
8131;27;7550;1;1
8131;28;7550;1;1
8131;42;7550;1;1
8131;57;7550;1;1
8137;350;7550;4;1
8137;364;7550;4;1
8137;365;7550;4;1
8137;377;7550;4;1
8137;378;7550;4;1
8137;379;7550;4;1
8137;380;7550;4;1
8137;392;7550;4;1
8137;393;7550;4;1
8137;394;7550;4;1
8137;395;7550;4;1
8137;406;7550;4;1
8137;407;7550;4;1
8137;408;7550;4;1
8137;409;7550;4;1
8137;421;7550;4;1
8137;422;7550;4;1
8137;423;7550;1;1
8137;435;7550;4;1
8137;436;7550;4;1
8137;437;7550;4;1
8137;450;7550;4;1
8137;451;7550;4;1
8137;452;7550;4;1
8137;464;7550;4;1
8137;465;7550;4;1
8137;466;7550;4;1
813;226;7534;4;1
813;240;7534;4;1
813;241;7534;4;1
813;255;7534;4;1
813;317;7534;4;1
813;331;7534;4;1
813;332;7534;4;1
813;346;7534;4;1
8150;19;7540;1;1
8150;38;7538;1;1
8150;79;7538;1;1
8150;121;7530;1;1
8150;204;7538;1;1
8150;249;7530;1;1
8150;323;7530;1;1
8150;364;7540;1;1
8150;369;7553;1;1
8150;421;7540;1;1
8150;424;7530;1;1
8150;437;7538;1;1
8150;448;7553;1;1
8150;454;7530;1;1
8152;149;7553;1;1
8152;202;7553;1;1
8152;335;7553;1;1
8152;356;7553;1;1
8153;86;7553;1;1
8153;293;7553;1;1
8157;250;2118;1;1
8158;186;2423;1;1
8159;89;7553;1;1
8159;131;7553;1;1
8159;317;7553;1;1
8160;175;7553;1;1
8160;201;7553;1;1
8160;441;7553;1;1
8161;219;7553;1;1
8161;229;7553;1;1
8161;354;7552;1;1
8161;437;7553;1;1
8162;186;7553;1;1
8162;225;7553;1;1
8162;365;7553;1;1
8170;150;7553;1;1
8170;446;7553;1;1
8171;112;7553;1;1
8171;165;7553;1;1
8171;414;7553;1;1
818;195;7533;4;1
818;240;7533;4;1
818;285;7533;4;1
818;330;7533;4;1
8201;16;7538;1;1
8201;76;7531;1;1
8201;104;7538;1;1
8201;143;7553;1;1
8201;146;7531;1;1
8201;218;7531;1;1
8201;220;7531;1;1
8201;257;7531;1;1
8201;309;7553;1;1
8201;335;7531;1;1
8201;357;7531;1;1
8201;365;7531;1;1
8201;392;7538;1;1
8201;443;7538;1;1
8201;456;7531;1;1
8202;292;7538;1;1
8202;439;7538;1;1
8206;343;7550;4;1
8206;357;7550;4;1
8206;358;7550;4;1
8206;371;7550;4;1
8206;373;7550;4;1
8206;385;7550;4;1
8206;388;7550;4;1
8206;389;7550;4;1
8206;399;7550;4;1
8206;400;7550;4;1
8206;401;7550;4;1
8206;402;7550;4;1
8206;403;7550;4;1
8206;404;7550;4;1
8206;414;7550;4;1
8206;415;7550;4;1
8206;416;7550;4;1
8206;417;7550;4;1
8206;418;7550;4;1
8206;429;7550;4;1
8206;430;7550;4;1
8206;431;7550;4;1
8206;432;7550;4;1
8206;444;7550;4;1
8206;445;7550;4;1
8206;446;7550;4;1
8206;460;7550;4;1
8206;461;7550;4;1
8206;475;7550;4;1
8209;270;7551;4;1
8209;272;7551;4;1
8209;373;7551;4;1
821;78;7535;4;1
821;85;7535;4;1
821;114;7533;4;1
8239;266;7551;4;1
8239;309;7551;4;1
8252;329;7509;1;1
8309;148;7552;1;1
8309;259;7553;1;1
8309;280;7554;1;1
8336;331;7035;1;1
8336;372;7027;1;1
8336;400;7027;1;1
8337;223;7003;1;1
8337;265;7003;1;1
8341;104;7555;4;1
8341;110;7554;1;1
8341;161;7554;1;1
8341;211;7554;1;1
8341;244;7555;4;1
8341;279;7554;1;1
8341;280;7554;1;1
8341;310;7554;1;1
8341;323;7554;1;1
8343;62;7555;4;1
8343;117;7555;4;1
8343;180;7554;1;1
8343;215;7556;4;1
8343;269;7555;4;1
8343;271;7556;4;1
8343;350;7554;1;1
8343;411;7554;1;1
8352;80;7556;0;1
8352;109;7556;4;1
8352;201;7556;4;1
8352;296;7555;4;1
8353;109;7556;4;1
8353;113;7556;4;1
8353;120;7556;4;1
8353;131;7556;4;1
8353;234;7554;1;1
8353;294;7554;1;1
8353;301;7554;1;1
8353;358;7554;1;1
8353;370;7555;4;1
8355;331;7035;1;1
8355;372;7027;1;1
8355;400;7027;1;1
8356;223;7003;1;1
8356;265;7003;1;1
8358;331;7035;1;1
8358;372;7027;1;1
8358;400;7027;1;1
8359;223;7003;1;1
8359;265;7003;1;1
8360;63;7556;4;1
8360;98;7556;4;1
8360;132;7556;4;1
8360;133;7554;1;1
8360;168;7554;1;1
8360;255;7554;1;1
8360;293;7554;1;1
8360;301;7556;4;1
8360;382;7554;1;1
8360;389;7554;1;1
8360;426;7554;1;1
8361;223;7003;1;1
8361;265;7003;1;1
8362;316;7035;1;1
8362;372;7027;1;1
8362;400;7027;1;1
8378;96;7353;1;1
8379;96;7353;1;1
8388;96;7353;1;1
8389;96;7353;1;1
8395;95;7353;1;1
8396;114;7353;1;1
8398;96;7353;1;1
8400;95;7353;1;1
8401;114;7353;1;1
8406;95;7353;1;1
8407;114;7353;1;1
8411;95;7353;1;1
8412;114;7353;1;1
8413;96;7353;1;1
8421;96;7353;1;1
8439;96;7353;1;1
8445;96;7353;1;1
8446;96;7353;1;1
8448;96;7353;1;1
8452;96;7353;1;1
8454;96;7353;1;1
8456;96;7353;1;1
8459;96;7353;1;1
8464;96;7353;1;1
8466;184;7353;1;1
8468;99;7353;1;1
8470;96;7353;1;1
8471;88;7555;4;1
8471;200;7556;4;1
8523;167;2481;1;1
8550;190;7534;4;1
8550;207;7535;4;1
8550;222;7534;4;1
874;85;7536;4;1
9342;312;6763;1;1
9345;240;6763;1;1
9346;240;6763;1;1
9349;340;6763;1;1
9350;139;6763;1;1
9352;126;6763;1;1
9353;310;6763;1;1
9354;250;6763;1;1
9355;294;6763;1;1
9356;384;6763;1;1
9357;309;6763;1;1
9358;267;6763;1;1
9398;253;542;1;1
9402;350;7530;1;1
9402;359;7538;1;1
9402;365;7530;1;1
9402;387;7538;1;1
9402;418;7540;1;1
9402;427;7540;1;1
9536;152;542;1;1
9539;224;542;1;1
9579;223;7509;1;1
9660;167;3118;1;1
9660;270;3115;1;1
999;223;542;1;1
10297;214;7000;1;1
10304;124;7000;1;1
10304;269;3891;1;1
10304;322;7511;4;1
10304;336;7511;4;1
10304;350;7511;4;1
10304;351;7511;4;1
10304;365;7511;4;1
10304;366;7511;4;1
10304;380;7511;4;1
10304;394;7511;4;1
10304;395;7511;4;1
10304;409;7511;4;1
10304;410;7511;4;1
10304;424;7511;4;1
10317;181;7000;1;1
10349;86;7500;1;1
10349;122;7500;1;1
10349;124;7500;1;1
10349;132;7500;1;1
10349;137;7500;1;1
10349;147;7500;1;1
10349;149;7500;1;1
10349;272;7500;1;1
10349;286;7500;1;1
10349;297;7000;1;1
10643;216;6770;1;1
10643;255;4287;1;1
10643;365;6769;1;1
11170;311;4287;1;1
11210;387;4287;1;1
1158;355;7000;1;1
1242;338;7000;1;1
164;69;7530;1;1
164;113;7529;1;1
164;144;7529;1;1
164;178;7000;1;1
1841;135;7000;1;1
2191;185;7000;1;1
3022;171;7000;1;1
3250;150;7000;1;1
4263;116;7030;1;1
4263;151;7000;1;1
4739;339;7026;1;1
528;26;7500;1;1
528;41;7500;1;1
528;42;7500;1;1
528;57;7500;1;1
528;73;7500;1;1
528;75;7500;1;1
528;86;7500;1;1
528;115;7500;1;1
528;132;7500;1;1
528;171;7000;1;1
528;378;7500;1;1
5295;347;6743;1;1
5295;447;6742;1;1
5295;449;7031;1;1
5295;579;7026;1;1
6137;89;7000;1;1
6855;238;7000;1;1
6954;253;7000;1;1
7411;170;6749;1;1
7411;230;1531;1;1
7411;297;7000;1;1
8037;234;7029;1;1
8088;208;7029;1;1
8125;85;7550;4;1
8125;99;7550;4;1
8125;100;7550;4;1
8125;113;7550;4;1
8125;114;7550;4;1
8125;115;7550;4;1
8125;127;7550;4;1
8125;128;7550;4;1
8125;129;7550;4;1
8125;142;7550;4;1
8125;143;7550;4;1
8125;157;7550;4;1
8125;343;7029;1;1
8163;50;7553;1;1
8163;132;7553;1;1
8163;192;7029;1;1
8163;287;7553;1;1
8437;295;7029;1;1
844;70;542;1;1
844;197;7000;1;1
8785;76;6759;1;1
8785;155;6760;4;1
8785;267;7000;1;1
935;280;7000;1;1
951;141;7000;1;1
10227;46;7523;1;1
10227;61;7528;1;1
10227;76;7523;1;1
10227;91;7528;1;1
10227;106;7528;1;1
10227;121;7523;1;1
10227;136;7524;1;1
10227;151;7528;1;1
10227;166;7526;1;1
10227;181;7525;1;1
10227;196;7525;1;1
10227;211;7527;1;1
10227;226;7528;1;1
10227;236;7522;1;1
10227;241;7521;1;1
10227;250;7523;1;1
10227;256;7524;1;1
10227;264;7525;1;1
10227;271;7524;1;1
10227;278;7523;1;1
10227;286;7523;1;1
10227;292;7528;1;1
10227;301;7523;1;1
10227;306;7527;1;1
10227;316;7528;1;1
10227;320;7525;1;1
10227;331;7523;1;1
10227;334;7523;1;1
10227;346;7528;1;1
10227;361;7523;1;1
10227;376;7528;1;1
10228;46;7523;1;1
10228;61;7528;1;1
10228;76;7522;1;1
10228;91;7528;1;1
10228;106;7528;1;1
10228;121;7522;1;1
10228;136;7523;1;1
10228;151;7528;1;1
10228;166;7525;1;1
10228;181;7521;1;1
10228;196;7521;1;1
10228;211;7526;1;1
10228;226;7526;1;1
10228;236;7527;1;1
10228;241;7525;1;1
10228;250;7525;1;1
10228;256;7527;1;1
10228;264;7523;1;1
10228;271;7521;1;1
10228;278;7525;1;1
10228;286;7523;1;1
10228;292;7523;1;1
10228;301;7523;1;1
10228;316;7528;1;1
10228;331;7523;1;1
10228;346;7528;1;1
10228;361;7523;1;1
10228;376;7528;1;1
10229;46;7523;1;1
10229;61;7528;1;1
10229;76;7523;1;1
10229;91;7524;1;1
10229;106;7524;1;1
10229;121;7523;1;1
10229;136;7527;1;1
10229;151;7528;1;1
10229;166;7527;1;1
10229;181;7527;1;1
10229;196;7527;1;1
10229;211;7528;1;1
10229;226;7522;1;1
10229;236;7524;1;1
10229;241;7523;1;1
10229;250;7528;1;1
10229;256;7524;1;1
10229;264;7523;1;1
10229;271;7527;1;1
10229;278;7528;1;1
10229;286;7524;1;1
10229;292;7525;1;1
10229;301;7523;1;1
10229;306;7524;1;1
10229;316;7528;1;1
10229;320;7524;1;1
10229;331;7523;1;1
10229;334;7525;1;1
10229;346;7528;1;1
10229;361;7523;1;1
10229;376;7528;1;1
10258;196;7004;1;1
11389;196;7353;1;1
11420;196;7353;1;1
11457;196;7353;1;1
11513;196;7353;1;1
11514;196;7353;1;1
11524;196;7353;1;1
11530;196;7353;1;1
11533;196;7353;1;1
1166;99;7531;1;1
1166;169;6707;1;1
1166;177;6707;1;1
1166;303;7530;1;1
1166;335;7530;1;1
1166;401;7530;1;1
1166;440;7531;1;1
1198;184;6707;1;1
1198;206;6707;1;1
1198;365;7538;1;1
1198;407;7538;1;1
1198;417;7538;1;1
1198;431;7538;1;1
1198;432;7531;1;1
11992;167;3118;1;1
11992;270;3115;1;1
12041;158;2186;1;1
12042;132;2187;1;1
12043;106;2187;1;1
12094;195;4852;1;1
12185;167;2492;1;1
12186;254;3115;0;1
1219;168;6707;1;1
1219;187;7531;1;1
1219;229;7530;1;1
1219;266;6707;1;1
1219;307;6707;1;1
1219;308;6707;1;1
1219;372;7530;1;1
1219;386;7531;1;1
1219;408;7531;1;1
1219;411;7531;1;1
12207;55;1076;1;1
12207;61;999;1;1
12254;215;7045;4;1
12255;215;7045;4;1
12256;215;7045;4;1
12257;215;7045;4;1
13002;37;7516;4;1
13002;48;7516;4;1
13002;50;7513;4;1
13002;51;7514;4;1
13002;53;7516;4;1
13002;61;7500;1;1
13002;65;7514;4;1
13002;66;7516;4;1
13002;67;7514;4;1
13002;75;7516;4;1
13002;77;7516;4;1
13002;80;7513;4;1
13002;81;7514;4;1
13002;82;7514;4;1
13002;90;7516;4;1
13002;91;7516;4;1
13002;95;7513;4;1
13002;104;7516;4;1
13002;105;7516;4;1
13002;106;7516;4;1
13002;113;7500;1;1
13002;119;7511;4;1
13002;133;7511;4;1
13002;134;7511;4;1
13002;135;7516;4;1
13002;149;7512;4;1
13002;150;7511;4;1
13002;162;7511;4;1
13002;163;7511;4;1
13002;164;7511;4;1
13002;165;7512;4;1
13002;177;7511;4;1
13002;178;7512;4;1
13002;179;7512;4;1
13002;190;7500;1;1
13002;197;7511;4;1
13002;207;7512;4;1
13002;211;7512;4;1
13002;212;7504;1;1
13002;226;7511;4;1
13002;240;7512;4;1
13002;241;7512;4;1
13002;254;7512;4;1
13002;255;7516;4;1
13002;256;7512;4;1
13002;257;7511;4;1
13002;269;7511;4;1
13002;270;7511;4;1
13002;271;7511;4;1
13002;272;7516;4;1
13002;284;7512;4;1
13002;285;7516;4;1
13002;454;7501;1;1
13003;37;7516;4;1
13003;48;7516;4;1
13003;50;7513;4;1
13003;51;7514;4;1
13003;53;7516;4;1
13003;61;7500;1;1
13003;65;7514;4;1
13003;66;7516;4;1
13003;67;7514;4;1
13003;75;7516;4;1
13003;77;7516;4;1
13003;80;7513;4;1
13003;81;7514;4;1
13003;82;7514;4;1
13003;90;7516;4;1
13003;91;7516;4;1
13003;95;7513;4;1
13003;104;7516;4;1
13003;105;7516;4;1
13003;106;7516;4;1
13003;113;7500;1;1
13003;119;7511;4;1
13003;133;7511;4;1
13003;134;7511;4;1
13003;135;7516;4;1
13003;149;7512;4;1
13003;150;7511;4;1
13003;162;7511;4;1
13003;163;7511;4;1
13003;164;7511;4;1
13003;165;7512;4;1
13003;177;7511;4;1
13003;178;7512;4;1
13003;179;7512;4;1
13003;190;7500;1;1
13003;197;7511;4;1
13003;207;7512;4;1
13003;211;7512;4;1
13003;212;7504;1;1
13003;226;7511;4;1
13003;240;7512;4;1
13003;241;7512;4;1
13003;254;7512;4;1
13003;255;7516;4;1
13003;256;7512;4;1
13003;257;7511;4;1
13003;269;7511;4;1
13003;270;7511;4;1
13003;271;7511;4;1
13003;272;7516;4;1
13003;284;7512;4;1
13003;285;7516;4;1
13003;454;7501;1;1
13012;223;7509;1;1
13013;223;7509;1;1
13042;147;7509;1;1
13043;147;7509;1;1
13253;37;7516;4;1
13253;48;7516;4;1
13253;50;7513;4;1
13253;51;7514;4;1
13253;53;7516;4;1
13253;61;7500;1;1
13253;65;7514;4;1
13253;66;7516;4;1
13253;67;7514;4;1
13253;75;7516;4;1
13253;77;7516;4;1
13253;80;7513;4;1
13253;81;7514;4;1
13253;82;7514;4;1
13253;90;7516;4;1
13253;91;7516;4;1
13253;95;7513;4;1
13253;104;7516;4;1
13253;105;7516;4;1
13253;106;7516;4;1
13253;113;7500;1;1
13253;119;7511;4;1
13253;133;7511;4;1
13253;134;7511;4;1
13253;135;7516;4;1
13253;149;7512;4;1
13253;150;7511;4;1
13253;162;7511;4;1
13253;163;7511;4;1
13253;164;7511;4;1
13253;165;7512;4;1
13253;177;7511;4;1
13253;178;7512;4;1
13253;179;7512;4;1
13253;190;7500;1;1
13253;197;7511;4;1
13253;207;7512;4;1
13253;211;7512;4;1
13253;212;7504;1;1
13253;226;7511;4;1
13253;240;7512;4;1
13253;241;7512;4;1
13253;254;7512;4;1
13253;255;7516;4;1
13253;256;7512;4;1
13253;257;7511;4;1
13253;269;7511;4;1
13253;270;7511;4;1
13253;271;7511;4;1
13253;272;7516;4;1
13253;284;7512;4;1
13253;285;7516;4;1
13253;454;7501;1;1
13263;223;7509;1;1
13273;147;7509;1;1
14001;263;7352;1;1
14001;387;7546;0;1
1853;162;7533;4;1
1853;181;7534;4;1
1857;179;7533;4;1
1857;183;7533;4;1
1857;239;7535;4;1
1858;222;7534;4;1
1858;416;7533;4;1
1860;39;7534;4;1
1860;47;7533;4;1
1860;227;7534;4;1
1860;228;7533;4;1
1861;83;7534;4;1
1861;120;7533;4;1
1861;144;7533;4;1
1861;315;7533;4;1
1862;66;7533;4;1
1862;135;7533;4;1
1862;198;7534;4;1
1864;135;7534;4;1
1864;191;7534;4;1
1864;199;7534;4;1
1864;208;7535;4;1
1864;211;7535;4;1
1864;311;7535;4;1
1864;366;7534;4;1
1864;386;7534;4;1
1868;303;7536;4;1
1868;359;7536;4;1
1869;47;7533;4;1
1869;128;7534;4;1
1869;212;7536;4;1
1869;318;7534;4;1
1869;369;7533;4;1
1872;255;7350;1;1
